uri,notation,label_es,label_en,label_pt
http://www.vocabularyserver.com/tbci/?tema=670,,ns1:670,special libraries (UF information centers (special libraries),ns1:670
http://www.vocabularyserver.com/tbci/?tema=94,,ns1:94,ns1:94,bibliotecas governamentais
http://www.vocabularyserver.com/tbci/?tema=677,,bibliotecas gubernamentales,ns1:677,ns1:677
http://www.vocabularyserver.com/tbci/?tema=676,,ns1:676,government libraries,ns1:676
http://www.vocabularyserver.com/tbci/?tema=610,,ns1:610,ns1:610,bibliotecas híbridas
http://www.vocabularyserver.com/tbci/?tema=678,,ns1:678,hybrid libraries,ns1:678
http://www.vocabularyserver.com/tbci/?tema=611,,ns1:611,ns1:611,bibliotecas infantis
http://www.vocabularyserver.com/tbci/?tema=680,,  bibliotecas infantiles,ns1:680,ns1:680
http://www.vocabularyserver.com/tbci/?tema=679,,ns1:679,  children's libraries,ns1:679
http://www.vocabularyserver.com/tbci/?tema=673,,ns1:673,ns1:673,bibliotecas jurídicas
http://www.vocabularyserver.com/tbci/?tema=682,,ns1:682,  law libraries,ns1:682
http://www.vocabularyserver.com/tbci/?tema=683,,ns1:683,ns1:683,bibliotecas legislativas
http://www.vocabularyserver.com/tbci/?tema=686,,  bibliotecas parlamentarias (UP bibliotecas del congreso),ns1:686,ns1:686
http://www.vocabularyserver.com/tbci/?tema=685,,ns1:685,  legislative libraries and reference services,ns1:685
http://www.vocabularyserver.com/tbci/?tema=674,,ns1:674,ns1:674,bibliotecas médicas
http://www.vocabularyserver.com/tbci/?tema=688,,ns1:688,  medical libraries,ns1:688
http://www.vocabularyserver.com/tbci/?tema=341,,ns1:341,ns1:341,bibliotecas nacionais
http://www.vocabularyserver.com/tbci/?tema=693,,  bibliotecas nacionales,ns1:693,ns1:693
http://www.vocabularyserver.com/tbci/?tema=692,,ns1:692,  national libraries,ns1:692
http://www.vocabularyserver.com/tbci/?tema=343,,ns1:343,ns1:343,bibliotecas presidenciais
http://www.vocabularyserver.com/tbci/?tema=697,,  bibliotecas conmemorativas,ns1:697,ns1:697
http://www.vocabularyserver.com/tbci/?tema=696,,ns1:696,  Presidential libraries,ns1:696
http://www.vocabularyserver.com/tbci/?tema=635,,ns1:635,ns1:635,bibliotecas públicas
http://www.vocabularyserver.com/tbci/?tema=699,,  bibliotecas públicas (UP bibliotecas populares),ns1:699,ns1:699
http://www.vocabularyserver.com/tbci/?tema=698,,ns1:698,  public libraries (UF municipal libraries),ns1:698
http://www.vocabularyserver.com/tbci/?tema=612,,ns1:612,ns1:612,bibliotecas sucursais
http://www.vocabularyserver.com/tbci/?tema=701,,  bibliotecas periféricas (UP bibliotecas sucursales),ns1:701,ns1:701
http://www.vocabularyserver.com/tbci/?tema=700,,ns1:700,  branch libraries,ns1:700
http://www.vocabularyserver.com/tbci/?tema=613,,ns1:613,ns1:613,bibliotecas universitárias
http://www.vocabularyserver.com/tbci/?tema=702,,ns1:702,  academic libraries,ns1:702
http://www.vocabularyserver.com/tbci/?tema=703,,"  bibliotecas académicas, bibliotecas universitarias",ns1:703,ns1:703
http://www.vocabularyserver.com/tbci/?tema=614,,ns1:614,ns1:614,bibliotecas virtuais
http://www.vocabularyserver.com/tbci/?tema=706,,bibliotecas virtuales,ns1:706,ns1:706
http://www.vocabularyserver.com/tbci/?tema=705,,ns1:705,virtual libraries,ns1:705
http://www.vocabularyserver.com/tbci/?tema=620,,ns1:620,ns1:620,biblioteconomia
http://www.vocabularyserver.com/tbci/?tema=708,,"bibliotecología, ciencia bibliotecológica",ns1:708,ns1:708
http://www.vocabularyserver.com/tbci/?tema=707,,ns1:707,librarianship (UF library science),ns1:707
http://www.vocabularyserver.com/tbci/?tema=710,,ns1:710,ns1:710,biofísica
http://www.vocabularyserver.com/tbci/?tema=711,,ns1:711,ns1:711,biologia geral
http://www.vocabularyserver.com/tbci/?tema=712,,ns1:712,biology,ns1:712
http://www.vocabularyserver.com/tbci/?tema=713,,ns1:713,ns1:713,bioquímica
http://www.vocabularyserver.com/tbci/?tema=714,,ns1:714,biochemestry,ns1:714
http://www.vocabularyserver.com/tbci/?tema=715,,ns1:715,ns1:715,blindspot
http://www.vocabularyserver.com/tbci/?tema=716,,ns1:716,ns1:716,blogs
http://www.vocabularyserver.com/tbci/?tema=717,,ns1:717, weblogs (UF blogs),ns1:717
http://www.vocabularyserver.com/tbci/?tema=726,,ns1:726,ns1:726,boletins informativos
http://www.vocabularyserver.com/tbci/?tema=727,,ns1:727,  newsletters,ns1:727
http://www.vocabularyserver.com/tbci/?tema=733,,ns1:733,ns1:733,bolsas de pesquisa
http://www.vocabularyserver.com/tbci/?tema=736,,ns1:736,ns1:736,botânica
http://www.vocabularyserver.com/tbci/?tema=737,,ns1:737,   botanic,ns1:737
http://www.vocabularyserver.com/tbci/?tema=738,,ns1:738,ns1:738,brainstorming
http://www.vocabularyserver.com/tbci/?tema=739,,ns1:739,ns1:739,brecha digital
http://www.vocabularyserver.com/tbci/?tema=740,,ns1:740,   digital divide,ns1:740
http://www.vocabularyserver.com/tbci/?tema=307,,ns1:307,ns1:307,buscas
http://www.vocabularyserver.com/tbci/?tema=748,,ns1:748,   searching,ns1:748
http://www.vocabularyserver.com/tbci/?tema=749,,  búsquedas (UP búsquedas de información),ns1:749,ns1:749
http://www.vocabularyserver.com/tbci/?tema=751,,ns1:751,ns1:751,buscas assistidas
http://www.vocabularyserver.com/tbci/?tema=761,,ns1:761, assisted searching,ns1:761
http://www.vocabularyserver.com/tbci/?tema=752,,ns1:752,ns1:752,buscas booleanas
http://www.vocabularyserver.com/tbci/?tema=762,,ns1:762,"   Boolean searching (UF Boolean operators, coordinate searching)",ns1:762
http://www.vocabularyserver.com/tbci/?tema=763,,búsquedas Booleanas (UP búsquedas interactivas),ns1:763,ns1:763
http://www.vocabularyserver.com/tbci/?tema=750,,ns1:750,ns1:750,buscas de informação
http://www.vocabularyserver.com/tbci/?tema=767,,búsquedas (UP búsquedas de información),ns1:767,ns1:767
http://www.vocabularyserver.com/tbci/?tema=766,,ns1:766,information seeking,ns1:766
http://www.vocabularyserver.com/tbci/?tema=245,,ns1:245,ns1:245,buscas em linha
http://www.vocabularyserver.com/tbci/?tema=773,,búsquedas en línea,ns1:773,ns1:773
http://www.vocabularyserver.com/tbci/?tema=772,,ns1:772,online searching (UF online information retrieval),ns1:772
http://www.vocabularyserver.com/tbci/?tema=556,,ns1:556,ns1:556,buscas em texto completo
http://www.vocabularyserver.com/tbci/?tema=777,, búsquedas en texto libre,ns1:777,ns1:777
http://www.vocabularyserver.com/tbci/?tema=776,,ns1:776," full text searching (UF free text searching, full text retrieval)",ns1:776
http://www.vocabularyserver.com/tbci/?tema=753,,ns1:753,ns1:753,buscas por adjacência
http://www.vocabularyserver.com/tbci/?tema=783,,ns1:783,proximity searching (UF adjacency searching),ns1:783
http://www.vocabularyserver.com/tbci/?tema=754,,ns1:754,ns1:754,buscas por citações
http://www.vocabularyserver.com/tbci/?tema=785,,ns1:785,   citation searching,ns1:785
http://www.vocabularyserver.com/tbci/?tema=787,,ns1:787,ns1:787,cabeçalhos
http://www.vocabularyserver.com/tbci/?tema=788,,ns1:788, headings,ns1:788
http://www.vocabularyserver.com/tbci/?tema=789,,"encabezamientos (UP epígrafes, puntos de acceso)",ns1:789,ns1:789
http://www.vocabularyserver.com/tbci/?tema=792,,ns1:792,ns1:792,cabeçalhos de assunto
http://www.vocabularyserver.com/tbci/?tema=793,,ns1:793,   subject headings,ns1:793
http://www.vocabularyserver.com/tbci/?tema=794,,  encabezamientos de material,ns1:794,ns1:794
http://www.vocabularyserver.com/tbci/?tema=800,,ns1:800,ns1:800,câmeras digitais
http://www.vocabularyserver.com/tbci/?tema=802,,ns1:802,ns1:802,canais de comunicação
http://www.vocabularyserver.com/tbci/?tema=803,,  canales de comunicación,ns1:803,ns1:803
http://www.vocabularyserver.com/tbci/?tema=804,,ns1:804,ns1:804,canais formais
http://www.vocabularyserver.com/tbci/?tema=806,,  canales formales,ns1:806,ns1:806
http://www.vocabularyserver.com/tbci/?tema=805,,ns1:805,ns1:805,canais informais
http://www.vocabularyserver.com/tbci/?tema=807,, canales informales,ns1:807,ns1:807
http://www.vocabularyserver.com/tbci/?tema=811,,ns1:811,ns1:811,captação de recursos
http://www.vocabularyserver.com/tbci/?tema=812,,ns1:812,funding,ns1:812
http://www.vocabularyserver.com/tbci/?tema=816,,ns1:816,ns1:816,cartas
http://www.vocabularyserver.com/tbci/?tema=818,,"cartas (UP correspondencia, epístolas)",ns1:818,ns1:818
http://www.vocabularyserver.com/tbci/?tema=817,,ns1:817,"correspondence (UF letters, memoranda)",ns1:817
http://www.vocabularyserver.com/tbci/?tema=820,,ns1:820,ns1:820,cartões inteligentes
http://www.vocabularyserver.com/tbci/?tema=821,,ns1:821,smart cards,ns1:821
http://www.vocabularyserver.com/tbci/?tema=824,,ns1:824,ns1:824,catalogação
http://www.vocabularyserver.com/tbci/?tema=826,,catalogación,ns1:826,ns1:826
http://www.vocabularyserver.com/tbci/?tema=825,,ns1:825,cataloging,ns1:825
http://www.vocabularyserver.com/tbci/?tema=455,,ns1:455,ns1:455,catalogação automatizada
http://www.vocabularyserver.com/tbci/?tema=839,,  catalogación automatizada,ns1:839,ns1:839
http://www.vocabularyserver.com/tbci/?tema=838,,ns1:838,  computerized cataloging,ns1:838
http://www.vocabularyserver.com/tbci/?tema=829,,ns1:829,ns1:829,catalogação cooperativa
http://www.vocabularyserver.com/tbci/?tema=843,,  catalogación cooperativa,ns1:843,ns1:843
http://www.vocabularyserver.com/tbci/?tema=842,,ns1:842,  shared cataloging,ns1:842
http://www.vocabularyserver.com/tbci/?tema=830,,ns1:830,ns1:830,catalogação na fonte
http://www.vocabularyserver.com/tbci/?tema=849,,  catalogación en la publicación,ns1:849,ns1:849
http://www.vocabularyserver.com/tbci/?tema=848,,ns1:848,  cataloging in publication (UF CIP),ns1:848
http://www.vocabularyserver.com/tbci/?tema=831,,ns1:831,ns1:831,catalogação retrospectiva
http://www.vocabularyserver.com/tbci/?tema=852,,  recatalogación (UP catalogación retrospectiva),ns1:852,ns1:852
http://www.vocabularyserver.com/tbci/?tema=851,,ns1:851,  retrospective cataloging,ns1:851
http://www.vocabularyserver.com/tbci/?tema=832,,ns1:832,ns1:832,catalogação simplificada
http://www.vocabularyserver.com/tbci/?tema=854,,  catalogación simplificada,ns1:854,ns1:854
http://www.vocabularyserver.com/tbci/?tema=853,,ns1:853,  minimal cataloging (UF limited cataloging),ns1:853
http://www.vocabularyserver.com/tbci/?tema=855,,ns1:855,ns1:855,catálogos
http://www.vocabularyserver.com/tbci/?tema=857,,catálogos,ns1:857,ns1:857
http://www.vocabularyserver.com/tbci/?tema=856,,ns1:856,catalogs (bibliographic),ns1:856
http://www.vocabularyserver.com/tbci/?tema=844,,ns1:844,ns1:844,catálogos coletivos
http://www.vocabularyserver.com/tbci/?tema=859,,catálogos colectivos,ns1:859,ns1:859
http://www.vocabularyserver.com/tbci/?tema=858,,ns1:858,union catalogs,ns1:858
http://www.vocabularyserver.com/tbci/?tema=864,,ns1:864,ns1:864,categorias
http://www.vocabularyserver.com/tbci/?tema=866,,categorías,ns1:866,ns1:866
http://www.vocabularyserver.com/tbci/?tema=865,,ns1:865,categories,ns1:865
http://www.vocabularyserver.com/tbci/?tema=867,,ns1:867,ns1:867,categorização automática de textos
http://www.vocabularyserver.com/tbci/?tema=869,,ns1:869, automatic categorization (UF automatic tagging),ns1:869
http://www.vocabularyserver.com/tbci/?tema=871,,ns1:871,ns1:871,CD-R
http://www.vocabularyserver.com/tbci/?tema=872,,ns1:872,  compact disk recordable (UF CD recordable),ns1:872
http://www.vocabularyserver.com/tbci/?tema=874,,ns1:874,ns1:874,CD-ROM
http://www.vocabularyserver.com/tbci/?tema=875,,ns1:875,  CD-ROM,ns1:875
http://www.vocabularyserver.com/tbci/?tema=876,,  CD-ROM,ns1:876,ns1:876
http://www.vocabularyserver.com/tbci/?tema=878,,ns1:878,ns1:878,CD-RW
http://www.vocabularyserver.com/tbci/?tema=879,,ns1:879,  erasable optical disks (UF rewritable optical disks),ns1:879
http://www.vocabularyserver.com/tbci/?tema=883,,ns1:883,ns1:883,cenários
http://www.vocabularyserver.com/tbci/?tema=62,,ns1:62,ns1:62,censura
http://www.vocabularyserver.com/tbci/?tema=884,,ns1:884,  censorship,ns1:884
http://www.vocabularyserver.com/tbci/?tema=885,,  censura (UP expurgo),ns1:885,ns1:885
http://www.vocabularyserver.com/tbci/?tema=889,,ns1:889,ns1:889,centros de análise de informação
http://www.vocabularyserver.com/tbci/?tema=891,,  centros de análisis de información,ns1:891,ns1:891
http://www.vocabularyserver.com/tbci/?tema=890,,ns1:890,  information analysis centers (UF clearinghouses (information analysis),ns1:890
http://www.vocabularyserver.com/tbci/?tema=615,,ns1:615,ns1:615,centros de multimeios
http://www.vocabularyserver.com/tbci/?tema=897,,centros de recursos para el aprendizaje,ns1:897,ns1:897
http://www.vocabularyserver.com/tbci/?tema=896,,ns1:896,"media centers (UF learning centers, school libraries)",ns1:896
http://www.vocabularyserver.com/tbci/?tema=903,,ns1:903,ns1:903,centros referenciais
http://www.vocabularyserver.com/tbci/?tema=905,," centros referativos (UP centros de orientación), servicios referativos",ns1:905,ns1:905
http://www.vocabularyserver.com/tbci/?tema=904,,ns1:904, community information services (UF referral services,ns1:904
http://www.vocabularyserver.com/tbci/?tema=908,,ns1:908,ns1:908,cibercrime
http://www.vocabularyserver.com/tbci/?tema=909,,ns1:909, computer crime,ns1:909
http://www.vocabularyserver.com/tbci/?tema=910,, delitos informáticos (UP delitos computacionales),ns1:910,ns1:910
http://www.vocabularyserver.com/tbci/?tema=919,,ns1:919,ns1:919,ciência cognitiva
http://www.vocabularyserver.com/tbci/?tema=920,,ns1:920, cognitive science (UF cognitive psychology),ns1:920
http://www.vocabularyserver.com/tbci/?tema=922,,ns1:922,ns1:922,ciência da computação
http://www.vocabularyserver.com/tbci/?tema=923,,ns1:923, computer science,ns1:923
http://www.vocabularyserver.com/tbci/?tema=924,, informática,ns1:924,ns1:924
http://www.vocabularyserver.com/tbci/?tema=324,,ns1:324,ns1:324,ciência da informação
http://www.vocabularyserver.com/tbci/?tema=926,, ciencia de la información,ns1:926,ns1:926
http://www.vocabularyserver.com/tbci/?tema=925,,ns1:925," information science (UF library and information science, LIS)",ns1:925
http://www.vocabularyserver.com/tbci/?tema=932,,ns1:932,ns1:932,ciência e tecnologia de alimentos
http://www.vocabularyserver.com/tbci/?tema=934,,ns1:934,ns1:934,ciência política
http://www.vocabularyserver.com/tbci/?tema=935,,ns1:935, political science,ns1:935
http://www.vocabularyserver.com/tbci/?tema=105,,ns1:105,ns1:105,ciências agrárias
http://www.vocabularyserver.com/tbci/?tema=281,,ns1:281,ns1:281,ciências biológicas
http://www.vocabularyserver.com/tbci/?tema=941,,ns1:941,  natural sciences,ns1:941
http://www.vocabularyserver.com/tbci/?tema=282,,ns1:282,ns1:282,ciências da saúde
http://www.vocabularyserver.com/tbci/?tema=283,,ns1:283,ns1:283,ciências exatas e da terra
http://www.vocabularyserver.com/tbci/?tema=226,,ns1:226,ns1:226,ciências humanas
http://www.vocabularyserver.com/tbci/?tema=965,,ns1:965,  humanities,ns1:965
http://www.vocabularyserver.com/tbci/?tema=77,,ns1:77,ns1:77,ciências sociais aplicadas
http://www.vocabularyserver.com/tbci/?tema=979,,ns1:979,ns1:979,cientistas
http://www.vocabularyserver.com/tbci/?tema=927,,ns1:927,ns1:927,cientistas da informação
http://www.vocabularyserver.com/tbci/?tema=3128,,científicos de información (UP cientistas de información),ns1:3128,ns1:3128
http://www.vocabularyserver.com/tbci/?tema=983,,ns1:983,ns1:983,cientometria
http://www.vocabularyserver.com/tbci/?tema=3127,,cienciometría,ns1:3127,ns1:3127
http://www.vocabularyserver.com/tbci/?tema=986,,ns1:986,ns1:986,cinco forças de Porter
http://www.vocabularyserver.com/tbci/?tema=616,,ns1:616,ns1:616,cinematecas
http://www.vocabularyserver.com/tbci/?tema=3129,,"cinematecas (UP bibliotecas de películas, filmotecas etc.)",ns1:3129,ns1:3129
http://www.vocabularyserver.com/tbci/?tema=992,,ns1:992,ns1:992,circuitos integrados
http://www.vocabularyserver.com/tbci/?tema=993,,ns1:993,integrated circuits,ns1:993
http://www.vocabularyserver.com/tbci/?tema=68,,ns1:68,ns1:68,citações bibliográficas
http://www.vocabularyserver.com/tbci/?tema=998,,ns1:998,bibliographic citations,ns1:998
http://www.vocabularyserver.com/tbci/?tema=999,,citas bibliográficas (UP citas bibliohemerográficas),ns1:999,ns1:999
http://www.vocabularyserver.com/tbci/?tema=357,,ns1:357,ns1:357,classificação
http://www.vocabularyserver.com/tbci/?tema=1001,,  clasificación (UP clasificación bibliográfica),ns1:1001,ns1:1001
http://www.vocabularyserver.com/tbci/?tema=1000,,ns1:1000,  classification,ns1:1000
http://www.vocabularyserver.com/tbci/?tema=158,,ns1:158,ns1:158,classificação automática
http://www.vocabularyserver.com/tbci/?tema=1007,,ns1:1007,automatic classification,ns1:1007
http://www.vocabularyserver.com/tbci/?tema=1009,,ns1:1009,ns1:1009,Classificação da Biblioteca do Congresso
http://www.vocabularyserver.com/tbci/?tema=1010,,ns1:1010,  Library of Congress Classification,ns1:1010
http://www.vocabularyserver.com/tbci/?tema=1011,,  Sistema de Clasificación de la Biblioteca del Congreso,ns1:1011,ns1:1011
http://www.vocabularyserver.com/tbci/?tema=1012,,ns1:1012,ns1:1012,Classificação de Bliss
http://www.vocabularyserver.com/tbci/?tema=1013,,ns1:1013,  Bliss Bibliographic Classification,ns1:1013
http://www.vocabularyserver.com/tbci/?tema=1014,,  Sistema de Clasificación Bibliográfica de Bliss,ns1:1014,ns1:1014
http://www.vocabularyserver.com/tbci/?tema=1015,,ns1:1015,ns1:1015,classificação de confidencialidade
http://www.vocabularyserver.com/tbci/?tema=1017,,  información confidencial (UP información clasificada),ns1:1017,ns1:1017
http://www.vocabularyserver.com/tbci/?tema=1016,,ns1:1016,  security classification (UF classified information),ns1:1016
http://www.vocabularyserver.com/tbci/?tema=1022,,ns1:1022,ns1:1022,Classificação Decimal de Dewey
http://www.vocabularyserver.com/tbci/?tema=1023,,ns1:1023,  Dewey Decimal Classification (UF DDC),ns1:1023
